Pot ID,Population,Latitude,Longitude,Ploidy,Flower Rep,Ovary,Stamen,Anthers,Tepal #,Size (mm),Notes,Size_log
VA.20.4,20,39.08063,-78.0857375,8x,1,1,0,0,5,3,,0.477
VA.20.4,20,39.08063,-78.0857375,8x,2,1,0,0,5,2.5,,0.398
VA.20.4,20,39.08063,-78.0857375,8x,3,1,0,0,5,3,,0.477
VA.20.4,20,39.08063,-78.0857375,8x,4,1,0,0,5,2.5,,0.398
VA.20.4,20,39.08063,-78.0857375,8x,5,1,0,0,5,3.5,,0.544
PA.26.1,26,40.280917,-75.948269,6x,1,2,1,1,5,4,,0.602
PA.26.1,26,40.280917,-75.948269,6x,2,2,0,1,5,3.5,,0.544
PA.26.1,26,40.280917,-75.948269,6x,3,2,1,1,5,4,,0.602
PA.26.1,26,40.280917,-75.948269,6x,4,2,0,1,5,3,,0.477
PA.26.1,26,40.280917,-75.948269,6x,5,2,1,1,5,3,,0.477
NJ.31.1,31,41.011275,-74.351194,8x,1,1,0,0,5,2.5,,0.398
NJ.31.1,31,41.011275,-74.351194,8x,2,1,0,0,5,3,,0.477
NJ.31.1,31,41.011275,-74.351194,8x,3,1,0,0,5,3,,0.477
NJ.31.1,31,41.011275,-74.351194,8x,4,1,0,0,5,3,,0.477
NJ.31.1,31,41.011275,-74.351194,8x,5,1,0,0,5,2.5,,0.398
NJ.29.4,29,40.734003,-75.082287,6x,1,2,1,1,5,3.5,,0.544
NJ.29.4,29,40.734003,-75.082287,6x,2,2,1,1,5,4,,0.602
NJ.29.4,29,40.734003,-75.082287,6x,3,2,1,1,5,4,,0.602
NJ.29.4,29,40.734003,-75.082287,6x,4,2,1,1,5,3.5,,0.544
NJ.29.4,29,40.734003,-75.082287,6x,5,2,1,1,5,3.5,,0.544
PA.26.3,26,40.280917,-75.948269,6x,1,2,0,1,5,3,,0.477
PA.26.3,26,40.280917,-75.948269,6x,2,1,1,1,5,3,,0.477
PA.26.3,26,40.280917,-75.948269,6x,3,2,1,1,6,4,,0.602
PA.26.3,26,40.280917,-75.948269,6x,4,2,0,1,6,3,,0.477
PA.26.3,26,40.280917,-75.948269,6x,5,2,0,1,5,3,,0.477
PA.27.3,27,40.345656,-75.483868,6x,1,2,1,1,5,4,,0.602
PA.27.3,27,40.345656,-75.483868,6x,2,2,1,1,5,3.5,,0.544
PA.27.3,27,40.345656,-75.483868,6x,3,2,1,1,5,4,,0.602
PA.27.3,27,40.345656,-75.483868,6x,4,2,1,1,5,3,,0.477
PA.27.3,27,40.345656,-75.483868,6x,5,2,1,1,5,3.5,,0.544
NJ.29.2,29,40.734003,-75.082287,6x,1,2,1,1,5,3,,0.477
NJ.29.2,29,40.734003,-75.082287,6x,2,2,1,1,5,3,,0.477
NJ.29.2,29,40.734003,-75.082287,6x,3,2,1,1,5,3.5,,0.544
NJ.29.2,29,40.734003,-75.082287,6x,4,2,1,1,5,3.5,,0.544
NJ.29.2,29,40.734003,-75.082287,6x,5,2,1,1,5,3.5,,0.544
NJ.29.2,29,40.734003,-75.082287,6x,6,2,1,1,5,3,,0.477
NJ.29.2,29,40.734003,-75.082287,6x,7,2,1,1,5,3,,0.477
NJ.29.2,29,40.734003,-75.082287,6x,8,2,1,1,5,3,,0.477
NJ.29.2,29,40.734003,-75.082287,6x,9,2,1,1,5,3,,0.477
PA.25.4,25,40.166142,-76.295772,6x,1,2,0,1,6,4,,0.602
PA.25.4,25,40.166142,-76.295772,6x,2,2,0,1,5,3,,0.477
PA.25.4,25,40.166142,-76.295772,6x,3,2,0,1,5,3,,0.477
PA.25.4,25,40.166142,-76.295772,6x,4,2,0,0,6,3,,0.477
PA.25.4,25,40.166142,-76.295772,6x,5,2,0,1,8,7,,0.845
VA.12.2,12,37.139981,-80.542233,8x,1,1,0,0,5,2.5,,0.398
VA.12.2,12,37.139981,-80.542233,8x,2,1,0,0,5,3,,0.477
VA.12.2,12,37.139981,-80.542233,8x,3,1,0,0,5,2.5,,0.398
VA.12.2,12,37.139981,-80.542233,8x,4,1,0,0,5,2.5,missing one segment of stigma,0.398
VA.12.2,12,37.139981,-80.542233,8x,5,1,0,0,5,3.5,,0.544
PA.25.1,25,40.166142,-76.295772,6x,1,0,1,0,5,3.5,tepals deformed/curly,0.544
PA.25.1,25,40.166142,-76.295772,6x,2,1,0,0,5,4,,0.602
PA.25.1,25,40.166142,-76.295772,6x,3,1,0,0,6,4,,0.602
PA.25.1,25,40.166142,-76.295772,6x,4,1,0,0,5,3,,0.477
PA.25.1,25,40.166142,-76.295772,6x,5,1,0,0,5,4,,0.602
PA.25.2,25,40.166142,-76.295772,6x,1,1,0,0,5,3,"tepals deformed; 2 fused together, but counted as 1",0.477
PA.25.2,25,40.166142,-76.295772,6x,2,1,2,0,6,3,,0.477
PA.25.2,25,40.166142,-76.295772,6x,3,1,2,1,5,3,,0.477
PA.25.2,25,40.166142,-76.295772,6x,4,1,2,0,5,3,,0.477
PA.25.2,25,40.166142,-76.295772,6x,5,1,2,1,6,4,,0.602
VA.15.5,15,37.425445,-79.159612,8x,1,1,2,0,5,3,,0.477
VA.15.5,15,37.425445,-79.159612,8x,2,1,2,0,5,3,,0.477
VA.15.5,15,37.425445,-79.159612,8x,3,1,2,0,5,2.5,,0.398
VA.15.5,15,37.425445,-79.159612,8x,4,1,2,0,5,2.5,,0.398
VA.15.5,15,37.425445,-79.159612,8x,5,1,2,0,5,3,,0.477
PA.24.4,24,40.093139,-76.67698,6x,1,2,1,1,5,4.5,,0.653
PA.24.4,24,40.093139,-76.67698,6x,2,2,1,1,5,4.5,,0.653
PA.24.4,24,40.093139,-76.67698,6x,3,2,1,1,5,4,,0.602
PA.24.4,24,40.093139,-76.67698,6x,4,2,1,1,5,4,,0.602
PA.24.4,24,40.093139,-76.67698,6x,5,2,1,1,5,4,,0.602
VA.15.4,15,37.425445,-79.159612,8x,1,1,2,0,5,3,,0.477
VA.15.4,15,37.425445,-79.159612,8x,2,1,2,0,5,3,,0.477
VA.15.4,15,37.425445,-79.159612,8x,3,1,2,0,5,3,,0.477
VA.15.4,15,37.425445,-79.159612,8x,4,1,2,0,5,3,,0.477
VA.15.4,15,37.425445,-79.159612,8x,5,1,2,0,5,3,,0.477
PA.23.1,23,39.796063,-76.735189,6x,1,2,1,1,5,3,,0.477
PA.23.1,23,39.796063,-76.735189,6x,2,2,1,1,5,3,,0.477
PA.23.1,23,39.796063,-76.735189,6x,3,2,1,1,5,4,,0.602
PA.23.1,23,39.796063,-76.735189,6x,4,2,1,1,5,4,,0.602
PA.23.1,23,39.796063,-76.735189,6x,5,2,1,1,5,3.5,,0.544
PA.24.5,24,40.093139,-76.67698,6x,1,2,1,1,5,4,,0.602
PA.24.5,24,40.093139,-76.67698,6x,2,2,1,0,5,4,,0.602
PA.24.5,24,40.093139,-76.67698,6x,3,2,1,0,5,4,,0.602
PA.24.5,24,40.093139,-76.67698,6x,4,2,1,1,5,4,,0.602
PA.24.5,24,40.093139,-76.67698,6x,5,2,1,0,5,4,,0.602
VA.15.3,15,37.425445,-79.159612,8x,1,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,2,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,3,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,4,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,5,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,6,1,2,0,5,3,,0.477
VA.15.3,15,37.425445,-79.159612,8x,7,1,2,0,5,3,,0.477
VA.15.3,15,37.425445,-79.159612,8x,8,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,9,1,2,0,5,2.5,,0.398
VA.15.3,15,37.425445,-79.159612,8x,10,1,2,0,5,3.5,,0.544
PA.27.1,27,40.345656,-75.483868,6x,1,2,1,1,5,4,,0.602
PA.27.1,27,40.345656,-75.483868,6x,2,2,1,1,5,4,,0.602
PA.27.1,27,40.345656,-75.483868,6x,3,2,1,1,5,4,,0.602
PA.27.1,27,40.345656,-75.483868,6x,4,2,1,1,5,4,,0.602
PA.27.1,27,40.345656,-75.483868,6x,5,2,1,1,5,4,,0.602
NJ.31.4,31,41.011275,-74.351194,8x,1,1,2,0,5,3,,0.477
NJ.31.4,31,41.011275,-74.351194,8x,2,1,2,0,5,2.5,,0.398
NJ.31.4,31,41.011275,-74.351194,8x,3,1,2,0,5,2.5,,0.398
NJ.31.4,31,41.011275,-74.351194,8x,4,1,2,0,5,2.5,,0.398
NJ.31.4,31,41.011275,-74.351194,8x,5,1,2,0,5,3,,0.477
ME.45.4,45,44.113167,-70.687127,8x,1,1,2,0,5,3,,0.477
ME.45.4,45,44.113167,-70.687127,8x,2,1,2,0,5,3,,0.477
ME.45.4,45,44.113167,-70.687127,8x,3,1,2,0,5,2.5,,0.398
ME.45.4,45,44.113167,-70.687127,8x,4,1,2,0,5,3,,0.477
ME.45.4,45,44.113167,-70.687127,8x,5,1,2,0,5,3,,0.477
ME.45.2,45,44.113167,-70.687127,8x,1,1,2,0,5,3,,0.477
ME.45.2,45,44.113167,-70.687127,8x,2,1,2,0,5,2.5,,0.398
ME.45.2,45,44.113167,-70.687127,8x,3,1,2,0,5,2.5,,0.398
ME.45.2,45,44.113167,-70.687127,8x,4,1,2,0,5,2.5,,0.398
ME.45.2,45,44.113167,-70.687127,8x,5,1,2,0,5,2.5,,0.398
ME.45.2,45,44.113167,-70.687127,8x,6,1,2,0,5,3,,0.477
NC.9.5,9,36.378242,-81.37687,8x,1,1,2,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,2,1,2,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,3,1,0,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,4,1,2,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,5,1,2,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,6,1,2,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,7,1,2,0,5,2.5,,0.398
NC.9.5,9,36.378242,-81.37687,8x,8,1,2,0,5,2.5,,0.398
VA.10.3,10,36.646567,-80.918193,8x,1,1,2,0,5,3,,0.477
VA.10.3,10,36.646567,-80.918193,8x,2,1,2,0,5,3,,0.477
VA.10.3,10,36.646567,-80.918193,8x,3,1,2,0,5,3,,0.477
VA.10.3,10,36.646567,-80.918193,8x,4,1,2,0,5,3,ovary broke off during observation,0.477
VA.10.3,10,36.646567,-80.918193,8x,5,1,2,0,5,3,,0.477
VA.15.2,15,37.425445,-79.159612,8x,1,1,2,0,5,3,,0.477
VA.15.2,15,37.425445,-79.159612,8x,2,1,2,0,5,2.5,,0.398
VA.15.2,15,37.425445,-79.159612,8x,3,2,2,0,5,2.5,"ovary floating in ethanol, broken",0.398
VA.15.2,15,37.425445,-79.159612,8x,4,1,2,0,5,3,,0.477
VA.15.2,15,37.425445,-79.159612,8x,5,1,2,0,5,3,,0.477
MA.36.5,36,42.280108,-73.29808,8x,1,1,2,0,5,3,,0.477
MA.36.5,36,42.280108,-73.29808,8x,2,1,2,0,5,2.5,,0.398
MA.36.5,36,42.280108,-73.29808,8x,3,1,2,0,5,2.5,,0.398
MA.36.5,36,42.280108,-73.29808,8x,4,1,2,0,5,2.5,,0.398
MA.36.5,36,42.280108,-73.29808,8x,5,1,2,0,5,2.5,,0.398
MA.36.4,36,42.280108,-73.29808,6x,1,2,1,1,5,3.5,,0.544
MA.36.4,36,42.280108,-73.29808,6x,2,2,1,1,5,3.5,,0.544
MA.36.4,36,42.280108,-73.29808,6x,3,2,1,1,5,3.5,,0.544
MA.36.4,36,42.280108,-73.29808,6x,4,2,1,1,4,3,,0.477
MA.36.4,36,42.280108,-73.29808,6x,5,2,1,0,5,3,,0.477
MA.36.4,36,42.280108,-73.29808,6x,6,2,1,1,5,2.5,,0.398
NY.35.5,35,41.952163,-73.510087,6x,1,2,1,1,5,4,,0.602
NY.35.5,35,41.952163,-73.510087,6x,2,2,1,1,5,4,,0.602
NY.35.5,35,41.952163,-73.510087,6x,3,2,1,1,5,3.5,,0.544
NY.35.5,35,41.952163,-73.510087,6x,4,2,1,1,5,4,,0.602
NY.35.5,35,41.952163,-73.510087,6x,5,2,1,1,5,4,,0.602
NY.35.2,35,41.952163,-73.510087,6x,1,2,1,1,5,4,,0.602
NY.35.2,35,41.952163,-73.510087,6x,2,2,1,1,5,3.5,,0.544
NY.35.2,35,41.952163,-73.510087,6x,3,2,1,1,5,4,,0.602
NY.35.2,35,41.952163,-73.510087,6x,4,2,1,1,5,3,,0.477
NY.35.2,35,41.952163,-73.510087,6x,5,2,1,1,5,4,,0.602
ME.45.3,45,44.113167,-70.687127,8x,1,1,2,0,5,3,,0.477
ME.45.3,45,44.113167,-70.687127,8x,2,2,2,0,5,3,broken ovary floating in ethanol,0.477
ME.45.3,45,44.113167,-70.687127,8x,3,1,2,0,5,2.5,,0.398
ME.45.3,45,44.113167,-70.687127,8x,4,1,2,0,5,2.5,,0.398
ME.45.3,45,44.113167,-70.687127,8x,5,1,2,0,5,3,,0.477
NJ.31.3,31,41.011275,-74.351194,8x,1,1,2,0,5,2.5,,0.398
NJ.31.3,31,41.011275,-74.351194,8x,2,1,2,0,5,2.5,,0.398
NJ.31.3,31,41.011275,-74.351194,8x,3,1,2,0,5,2.5,,0.398
NJ.31.3,31,41.011275,-74.351194,8x,4,1,2,0,5,3,,0.477
NJ.31.3,31,41.011275,-74.351194,8x,5,1,2,0,5,2.5,,0.398
NJ.31.3,31,41.011275,-74.351194,8x,6,1,2,0,5,2.5,,0.398
NY.35.3,35,41.952163,-73.510087,6x,1,2,1,1,5,4,,0.602
NY.35.3,35,41.952163,-73.510087,6x,2,2,1,1,5,4,,0.602
NY.35.3,35,41.952163,-73.510087,6x,3,2,1,1,5,4,,0.602
NY.35.3,35,41.952163,-73.510087,6x,4,2,1,1,5,4,,0.602
NY.35.3,35,41.952163,-73.510087,6x,5,2,1,1,5,4,,0.602
NY.34.4,34,41.765388,-73.864708,8x,1,1,2,0,5,2.5,,0.398
NY.34.4,34,41.765388,-73.864708,8x,2,1,2,0,5,2.5,,0.398
NY.34.4,34,41.765388,-73.864708,8x,3,1,2,0,5,3,,0.477
NY.34.4,34,41.765388,-73.864708,8x,4,1,2,0,5,2.5,,0.398
NY.34.4,34,41.765388,-73.864708,8x,5,2,2,0,5,2.5,broken ovary floating in ethanol,0.398
NY.33.2,33,41.414571,-73.957755,8x,1,1,2,0,5,3.5,,0.544
NY.33.2,33,41.414571,-73.957755,8x,2,1,2,0,5,3,,0.477
NY.33.2,33,41.414571,-73.957755,8x,3,1,2,0,5,3,,0.477
NY.33.2,33,41.414571,-73.957755,8x,4,1,2,0,5,3.5,,0.544
NY.33.2,33,41.414571,-73.957755,8x,5,1,2,0,5,3,,0.477
PA.25.5,25,40.166142,-76.295772,6x,1,2,2,0,8,3.5,one flower in the sample is closed and not measureable,0.544
PA.25.5,25,40.166142,-76.295772,6x,2,2,2,0,6,4,,0.602
PA.25.5,25,40.166142,-76.295772,6x,3,2,2,0,5,4,,0.602
PA.25.5,25,40.166142,-76.295772,6x,4,2,2,0,7,4.5,,0.653
NY.33.4,33,41.414571,-73.957755,8x,1,1,2,0,5,2.5,,0.398
NY.33.4,33,41.414571,-73.957755,8x,2,1,2,0,5,2.5,,0.398
NY.33.4,33,41.414571,-73.957755,8x,3,1,2,0,5,2.5,,0.398
NY.33.4,33,41.414571,-73.957755,8x,4,1,2,0,5,3,,0.477
NY.33.4,33,41.414571,-73.957755,8x,5,1,2,0,5,2.5,,0.398
PA.23.3,23,39.796063,-76.735189,6x,1,2,1,0,5,4,,0.602
PA.23.3,23,39.796063,-76.735189,6x,2,2,1,1,5,4,,0.602
PA.23.3,23,39.796063,-76.735189,6x,3,2,1,1,5,4,,0.602
PA.23.3,23,39.796063,-76.735189,6x,4,2,1,1,5,4,,0.602
PA.23.3,23,39.796063,-76.735189,6x,5,2,1,1,5,4,,0.602
PA.26.5,26,40.280917,-75.948269,6x,1,2,1,1,5,3,,0.477
PA.26.5,26,40.280917,-75.948269,6x,2,2,2,0,5,2.5,,0.398
PA.26.5,26,40.280917,-75.948269,6x,3,1,2,0,5,3,,0.477
PA.26.5,26,40.280917,-75.948269,6x,4,1,2,0,6,3.5,,0.544
PA.26.5,26,40.280917,-75.948269,6x,5,2,2,0,7,3,,0.477
ME.50.3,50,44.946028,-68.643324,8x,1,1,2,0,5,2.5,,0.398
ME.50.3,50,44.946028,-68.643324,8x,2,1,2,0,5,3,,0.477
ME.50.3,50,44.946028,-68.643324,8x,3,1,2,0,5,3,,0.477
ME.50.3,50,44.946028,-68.643324,8x,4,1,2,0,5,3,,0.477
ME.50.3,50,44.946028,-68.643324,8x,5,1,2,0,5,3,,0.477
NH.44.3,44,44.116703,-71.181839,8x,1,1,2,0,5,3,,0.477
NH.44.3,44,44.116703,-71.181839,8x,2,1,2,0,5,2.5,,0.398
NH.44.3,44,44.116703,-71.181839,8x,3,1,2,0,5,2.5,,0.398
NH.44.3,44,44.116703,-71.181839,8x,4,1,2,0,5,3,,0.477
NH.44.3,44,44.116703,-71.181839,8x,5,1,2,0,5,3,,0.477
ME.48.3,48,44.763763,-69.561702,6x,1,2,2,0,5,3.5,,0.544
ME.48.3,48,44.763763,-69.561702,6x,2,2,2,0,5,3,,0.477
ME.48.3,48,44.763763,-69.561702,6x,3,2,2,0,5,2.5,,0.398
ME.48.3,48,44.763763,-69.561702,6x,4,2,2,0,5,3,,0.477
ME.48.3,48,44.763763,-69.561702,6x,5,2,2,0,5,3,,0.477
VT.40.1,40,43.201889,-72.450842,8x,1,2,0,0,5,3,ovary and stigma structures floating in ethanol,0.477
VT.40.1,40,43.201889,-72.450842,8x,2,1,2,0,5,2.5,,0.398
VT.40.1,40,43.201889,-72.450842,8x,3,1,2,0,5,2.5,,0.398
ME.48.2,48,44.763763,-69.561702,6x,1,2,2,0,5,3,,0.477
ME.48.2,48,44.763763,-69.561702,6x,2,2,2,0,5,2.5,,0.398
ME.48.2,48,44.763763,-69.561702,6x,3,2,2,0,5,3,,0.477
ME.48.2,48,44.763763,-69.561702,6x,4,2,2,0,5,3,,0.477
ME.48.2,48,44.763763,-69.561702,6x,5,2,2,0,5,3,,0.477
NJ.31.2,31,41.011275,-74.351194,8x,1,1,2,0,5,3,,0.477
NJ.31.2,31,41.011275,-74.351194,8x,2,1,2,0,5,3,,0.477
NJ.31.2,31,41.011275,-74.351194,8x,3,2,2,0,5,3,,0.477
NJ.31.2,31,41.011275,-74.351194,8x,4,1,2,0,5,3,,0.477
NJ.31.2,31,41.011275,-74.351194,8x,5,1,2,0,5,3,,0.477
ME.48.1,48,44.763763,-69.561702,6x,1,2,2,0,5,3,,0.477
ME.48.1,48,44.763763,-69.561702,6x,2,2,2,0,5,3,,0.477
ME.48.1,48,44.763763,-69.561702,6x,3,2,2,0,5,3.5,,0.544
ME.48.1,48,44.763763,-69.561702,6x,4,2,2,0,5,3,,0.477
ME.48.1,48,44.763763,-69.561702,6x,5,2,2,0,5,3,,0.477
ME.48.1,48,44.763763,-69.561702,6x,6,2,2,0,5,3,,0.477
VT.40.2,40,43.201889,-72.450842,8x,1,1,2,0,5,3,,0.477
VT.40.2,40,43.201889,-72.450842,8x,2,1,2,0,5,3,,0.477
VT.40.2,40,43.201889,-72.450842,8x,3,1,2,0,5,3,,0.477
VT.40.2,40,43.201889,-72.450842,8x,4,1,2,0,5,2.5,,0.398
VT.40.2,40,43.201889,-72.450842,8x,5,1,2,0,5,3,,0.477
ME.48.4,48,44.763763,-69.561702,6x,1,2,2,0,5,3,,0.477
ME.48.4,48,44.763763,-69.561702,6x,2,2,2,0,5,2.5,,0.398
ME.48.4,48,44.763763,-69.561702,6x,3,2,2,0,5,3,,0.477
ME.48.4,48,44.763763,-69.561702,6x,4,2,2,0,5,3,,0.477
ME.48.4,48,44.763763,-69.561702,6x,5,2,2,0,5,2.5,,0.398
MD.22.3,22,39.610707,-76.682704,8x,1,1,2,0,5,3,,0.477
MD.22.3,22,39.610707,-76.682704,8x,2,1,2,0,5,3,,0.477
MD.22.3,22,39.610707,-76.682704,8x,3,1,2,0,5,2.5,,0.398
MD.22.3,22,39.610707,-76.682704,8x,4,1,2,0,5,2.5,,0.398
MD.22.3,22,39.610707,-76.682704,8x,5,1,2,0,5,2.5,,0.398
NJ.30.4,30,40.802245,-74.696882,6x,1,2,2,0,5,3,,0.477
NJ.30.4,30,40.802245,-74.696882,6x,2,2,2,0,5,3,,0.477
NJ.30.4,30,40.802245,-74.696882,6x,3,2,2,0,5,3,,0.477
NJ.30.4,30,40.802245,-74.696882,6x,4,2,2,0,5,3,,0.477
NJ.30.4,30,40.802245,-74.696882,6x,5,2,2,0,5,3,,0.477
NJ.30.2,30,40.802245,-74.696882,8x,1,1,2,0,5,3,,0.477
NJ.30.2,30,40.802245,-74.696882,8x,2,1,2,0,5,3,,0.477
NJ.30.2,30,40.802245,-74.696882,8x,3,1,2,0,5,3,,0.477
NJ.30.2,30,40.802245,-74.696882,8x,4,1,2,0,5,3,,0.477
NJ.30.2,30,40.802245,-74.696882,8x,5,1,2,0,5,3,,0.477
NJ.30.3,30,40.802245,-74.696882,6x,1,2,2,0,5,3,,0.477
NJ.30.3,30,40.802245,-74.696882,6x,2,2,2,0,5,3,,0.477
NJ.30.3,30,40.802245,-74.696882,6x,3,2,2,0,5,3,,0.477
NJ.30.3,30,40.802245,-74.696882,6x,4,2,2,0,5,3,,0.477
NJ.30.3,30,40.802245,-74.696882,6x,5,2,2,0,5,3,,0.477
NJ.30.5,30,40.802245,-74.696882,6x,1,2,2,0,5,3,,0.477
NJ.30.5,30,40.802245,-74.696882,6x,2,2,2,0,5,3,,0.477
NJ.30.5,30,40.802245,-74.696882,6x,3,2,2,0,5,3,,0.477
NJ.30.5,30,40.802245,-74.696882,6x,4,2,2,0,5,3,,0.477
NJ.30.5,30,40.802245,-74.696882,6x,5,2,2,0,5,3,,0.477
VA.19.2,19,38.646516,-78.535213,8x,1,1,2,0,5,3,,0.477
VA.19.2,19,38.646516,-78.535213,8x,2,1,2,0,5,3,,0.477
VA.19.2,19,38.646516,-78.535213,8x,3,1,2,0,5,3,,0.477
VA.19.2,19,38.646516,-78.535213,8x,4,1,2,0,5,3.5,,0.544
VA.19.2,19,38.646516,-78.535213,8x,5,2,2,0,5,2.5,,0.398
MD.21.1,21,39.272349,-77.547266,8x,1,2,2,0,5,3,,0.477
MD.21.1,21,39.272349,-77.547266,8x,2,2,2,0,5,3,,0.477
MD.21.1,21,39.272349,-77.547266,8x,3,2,2,0,5,3,,0.477
MD.21.1,21,39.272349,-77.547266,8x,4,2,2,0,5,2.5,,0.398
MD.21.1,21,39.272349,-77.547266,8x,5,2,2,0,5,2.5,,0.398
NY.32.2,32,41.200219,-74.194311,6x,1,2,1,1,5,3,,0.477
NY.32.2,32,41.200219,-74.194311,6x,2,2,1,1,5,3,,0.477
NY.32.2,32,41.200219,-74.194311,6x,3,2,1,1,5,3,,0.477
NY.32.2,32,41.200219,-74.194311,6x,4,2,1,1,5,3.5,,0.544
NY.32.2,32,41.200219,-74.194311,6x,5,2,1,1,5,3,,0.477
VT.41.1,41,43.63969,-72.32335,6x,1,2,2,0,5,2,,0.301
VT.41.1,41,43.63969,-72.32335,6x,2,2,2,0,5,2,,0.301
VT.41.1,41,43.63969,-72.32335,6x,3,2,2,0,5,2,,0.301
VT.41.1,41,43.63969,-72.32335,6x,4,2,2,0,5,2,,0.301
VT.41.1,41,43.63969,-72.32335,6x,5,2,2,0,5,2,,0.301
MA.37.5,37,42.3867598,-72.5300515,6x,1,2,2,0,5,3,,0.477
MA.37.5,37,42.3867598,-72.5300515,6x,2,2,2,0,5,3,,0.477
MA.37.5,37,42.3867598,-72.5300515,6x,3,2,2,0,5,2.5,,0.398
MA.37.5,37,42.3867598,-72.5300515,6x,4,2,2,0,5,3,,0.477
MA.37.5,37,42.3867598,-72.5300515,6x,5,2,2,0,5,3,,0.477
MA.37.5,37,42.3867598,-72.5300515,6x,6,2,2,0,5,2.5,,0.398
VT.41.2,41,43.63969,-72.32335,6x,1,2,2,0,5,2,,0.301
VT.41.2,41,43.63969,-72.32335,6x,2,2,2,0,5,2.5,,0.398
VT.41.2,41,43.63969,-72.32335,6x,3,2,2,0,5,2,,0.301
VT.41.2,41,43.63969,-72.32335,6x,4,2,2,0,5,2,,0.301
VT.41.2,41,43.63969,-72.32335,6x,5,2,2,0,5,2,,0.301
MA.38.1,38,42.638961,-72.912605,8x,1,1,2,0,5,3,,0.477
MA.38.1,38,42.638961,-72.912605,8x,2,1,2,0,5,3,,0.477
MA.38.1,38,42.638961,-72.912605,8x,3,1,2,0,5,3,,0.477
MA.38.1,38,42.638961,-72.912605,8x,4,1,2,0,5,3,,0.477
MA.38.1,38,42.638961,-72.912605,8x,5,1,2,0,5,3,,0.477
VA.14.2,14,37.3666,-79.408055,8x,1,1,2,0,5,2.5,,0.398
VA.14.2,14,37.3666,-79.408055,8x,2,1,2,0,5,3,,0.477
VA.14.2,14,37.3666,-79.408055,8x,3,1,2,0,5,3,,0.477
VA.14.2,14,37.3666,-79.408055,8x,4,1,2,0,5,2.5,,0.398
VA.14.2,14,37.3666,-79.408055,8x,5,1,2,0,5,3,,0.477
VA.14.4,14,37.3666,-79.408055,8x,1,2,2,0,5,3,,0.477
VA.14.4,14,37.3666,-79.408055,8x,2,2,2,0,5,2.5,,0.398
VA.14.4,14,37.3666,-79.408055,8x,3,2,2,0,5,3,,0.477
VA.14.4,14,37.3666,-79.408055,8x,4,2,2,0,5,2.5,,0.398
VA.14.4,14,37.3666,-79.408055,8x,5,2,2,0,5,3,,0.477
VA.14.4,14,37.3666,-79.408055,8x,6,2,2,0,5,2.5,,0.398
ME.49.1,49,44.936021,-68.991484,8x,1,1,2,0,5,2.5,,0.398
ME.49.1,49,44.936021,-68.991484,8x,2,1,2,0,5,2.5,,0.398
ME.49.1,49,44.936021,-68.991484,8x,3,1,2,0,5,2.5,,0.398
ME.49.1,49,44.936021,-68.991484,8x,4,1,2,0,5,3,,0.477
ME.49.1,49,44.936021,-68.991484,8x,5,1,2,0,5,2.5,,0.398
ME.50.5,50,44.946028,-68.643324,8x,1,2,2,0,5,3,,0.477
ME.50.5,50,44.946028,-68.643324,8x,2,1,2,0,5,2.5,,0.398
ME.50.5,50,44.946028,-68.643324,8x,3,1,2,0,5,3,,0.477
ME.50.5,50,44.946028,-68.643324,8x,4,1,2,0,5,2.5,,0.398
ME.50.5,50,44.946028,-68.643324,8x,5,1,2,0,5,3,,0.477
ME.45.1,45,44.113167,-70.687127,8x,1,1,2,0,5,3,,0.477
ME.45.1,45,44.113167,-70.687127,8x,2,1,2,0,5,3,,0.477
ME.45.1,45,44.113167,-70.687127,8x,3,1,2,0,5,3,,0.477
ME.45.1,45,44.113167,-70.687127,8x,4,1,2,0,5,3,,0.477
ME.45.1,45,44.113167,-70.687127,8x,5,2,2,0,5,3,,0.477
NY.34.1,34,41.765388,-73.864708,8x,1,1,2,0,5,3.5,,0.544
NY.34.1,34,41.765388,-73.864708,8x,2,1,2,0,5,3.5,,0.544
NY.34.1,34,41.765388,-73.864708,8x,3,1,2,0,5,3,,0.477
NY.34.1,34,41.765388,-73.864708,8x,4,1,2,0,5,3,,0.477
NY.34.1,34,41.765388,-73.864708,8x,5,1,2,0,5,3.5,,0.544
ME.50.1,50,44.946028,-68.643324,8x,1,2,2,0,5,3,,0.477
ME.50.1,50,44.946028,-68.643324,8x,2,1,2,0,5,3,,0.477
